사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
104469,2020058,1111017500,11110011,서울특별시 종로구11,서울특별시 종로구 숭인동(신설동역일반국도6호선 부근),16,18,0,4,8,6,127.020895,37.57475722,"{""type"":""Polygon"",""coordinates"":[[[127.02202743,37.57476181],[127.02202262,37.57484035],[127.02200922,37.57491825],[127.02198735,37.57499493],[127.02195716,37.5750698],[127.02191889,37.57514229],[127.02187283,37.57521185],[127.02181932,37.57527795],[127.02175878,37.57534009],[127.02169167,37.5753978],[127.02161849,37.57545062],[127.0215398,37.57549817],[127.02145621,37.57554008],[127.02136835,37.57557603],[127.02127688,37.57560575],[127.02118251,37.57562902],[127.02108595,37.57564564],[127.02098794,37.57565551],[127.02088921,37.57565854],[127.02079054,37.57565471],[127.02069265,37.57564405],[127.02059631,37.57562664],[127.02050224,37.57560261],[127.02041116,37.57557215],[127.02032376,37.57553549],[127.02024071,37.5754929],[127.02016264,37.57544471],[127.02009014,37.5753913],[127.02002377,37.57533305],[127.01996403,37.57527043],[127.01991138,37.57520389],[127.0198662,37.57513396],[127.01982886,37.57506116],[127.01979964,37.57498605],[127.01977875,37.5749092],[127.01976635,37.57483119],[127.01976255,37.57475261],[127.01976736,37.57467408],[127.01978076,37.57459617],[127.01980263,37.57451949],[127.01983282,37.57444462],[127.0198711,37.57437213],[127.01991716,37.57430257],[127.01997067,37.57423647],[127.02003121,37.57417433],[127.02009832,37.57411663],[127.0201715,37.57406381],[127.02025019,37.57401626],[127.02033378,37.57397435],[127.02042164,37.5739384],[127.0205131,37.57390868],[127.02060747,37.57388541],[127.02070403,37.57386879],[127.02080204,37.57385892],[127.02090076,37.57385589],[127.02099944,37.57385972],[127.02109732,37.57387038],[127.02119366,37.57388779],[127.02128773,37.57391182],[127.02137881,37.57394228],[127.0214662,37.57397894],[127.02154925,37.57402153],[127.02162732,37.57406971],[127.02169982,37.57412313],[127.02176619,37.57418137],[127.02182593,37.574244],[127.02187859,37.57431053],[127.02192376,37.57438046],[127.0219611,37.57445326],[127.02199033,37.57452837],[127.02201122,37.57460522],[127.02202362,37.57468323],[127.02202743,37.57476181]]]}"
104691,2020058,1111016800,11110012,서울특별시 종로구12,서울특별시 종로구 동숭동(함춘회관 부근),16,18,0,4,7,7,127.0021379,37.58020955,"{""type"":""Polygon"",""coordinates"":[[[127.00327045,37.58021432],[127.00326562,37.58029285],[127.0032522,37.58037076],[127.00323031,37.58044743],[127.0032001,37.5805223],[127.00316181,37.58059478],[127.00311572,37.58066434],[127.0030622,37.58073043],[127.00300164,37.58079256],[127.0029345,37.58085025],[127.00286131,37.58090307],[127.0027826,37.5809506],[127.002699,37.5809925],[127.00261112,37.58102844],[127.00251964,37.58105814],[127.00242525,37.58108139],[127.00232868,37.581098],[127.00223066,37.58110785],[127.00213193,37.58111087],[127.00203324,37.58110702],[127.00193536,37.58109634],[127.00183901,37.58107892],[127.00174494,37.58105487],[127.00165386,37.5810244],[127.00156647,37.58098772],[127.00148342,37.58094512],[127.00140536,37.58089692],[127.00133287,37.58084349],[127.0012665,37.58078524],[127.00120678,37.58072261],[127.00115413,37.58065607],[127.00110898,37.58058613],[127.00107165,37.58051332],[127.00104244,37.58043821],[127.00102157,37.58036135],[127.0010092,37.58028334],[127.00100541,37.58020476],[127.00101024,37.58012623],[127.00102366,37.58004832],[127.00104556,37.57997165],[127.00107577,37.57989678],[127.00111406,37.5798243],[127.00116015,37.57975475],[127.00121367,37.57968865],[127.00127423,37.57962653],[127.00134137,37.57956884],[127.00141456,37.57951602],[127.00149326,37.57946849],[127.00157687,37.57942659],[127.00166475,37.57939065],[127.00175623,37.57936095],[127.00185061,37.5793377],[127.00194718,37.57932109],[127.0020452,37.57931124],[127.00214393,37.57930823],[127.00224261,37.57931207],[127.0023405,37.57932275],[127.00243684,37.57934017],[127.00253091,37.57936421],[127.00262199,37.57939469],[127.00270938,37.57943137],[127.00279242,37.57947397],[127.00287049,37.57952216],[127.00294298,37.57957559],[127.00300934,37.57963384],[127.00306907,37.57969648],[127.00312171,37.57976302],[127.00316687,37.57983296],[127.0032042,37.57990576],[127.00323341,37.57998088],[127.00325428,37.58005773],[127.00326666,37.58013574],[127.00327045,37.58021432]]]}"
104690,2020058,1111016300,11110013,서울특별시 종로구13,서울특별시 종로구 종로5가(종로5가 부근),15,20,1,4,8,7,127.0020092,37.57115601,"{""type"":""Polygon"",""coordinates"":[[[127.00314161,37.57116078],[127.00313678,37.57123932],[127.00312337,37.57131722],[127.00310148,37.5713939],[127.00307127,37.57146877],[127.00303298,37.57154125],[127.0029869,37.57161081],[127.00293339,37.5716769],[127.00287283,37.57173903],[127.00280571,37.57179672],[127.00273252,37.57184953],[127.00265383,37.57189707],[127.00257023,37.57193897],[127.00248236,37.5719749],[127.00239089,37.57200461],[127.00229652,37.57202786],[127.00219996,37.57204447],[127.00210195,37.57205432],[127.00200323,37.57205733],[127.00190456,37.57205349],[127.00180668,37.57204281],[127.00171035,37.57202538],[127.00161629,37.57200134],[127.00152522,37.57197087],[127.00143784,37.57193419],[127.0013548,37.57189159],[127.00127674,37.57184339],[127.00120426,37.57178996],[127.00113791,37.57173171],[127.00107819,37.57166907],[127.00102555,37.57160253],[127.0009804,37.57153259],[127.00094308,37.57145979],[127.00091388,37.57138467],[127.00089301,37.57130782],[127.00088063,37.5712298],[127.00087685,37.57115123],[127.00088168,37.57107269],[127.0008951,37.57099479],[127.00091699,37.57091811],[127.0009472,37.57084325],[127.00098548,37.57077076],[127.00103157,37.57070121],[127.00108509,37.57063512],[127.00114564,37.57057299],[127.00121276,37.5705153],[127.00128595,37.57046249],[127.00136464,37.57041495],[127.00144824,37.57037305],[127.00153611,37.57033712],[127.00162758,37.57030741],[127.00172195,37.57028417],[127.00181851,37.57026755],[127.00191651,37.5702577],[127.00201523,37.57025469],[127.0021139,37.57025854],[127.00221177,37.57026921],[127.0023081,37.57028664],[127.00240216,37.57031068],[127.00249323,37.57034116],[127.00258061,37.57037783],[127.00266365,37.57042043],[127.0027417,37.57046863],[127.00281418,37.57052206],[127.00288053,37.57058031],[127.00294026,37.57064294],[127.00299289,37.57070948],[127.00303805,37.57077942],[127.00307537,37.57085223],[127.00310458,37.57092734],[127.00312545,37.5710042],[127.00313782,37.57108221],[127.00314161,37.57116078]]]}"
104265,2020058,1111011900,11110014,서울특별시 종로구14,서울특별시 종로구 세종로(세종로사거리 부근),15,19,0,8,7,4,126.9773723,37.57017399,"{""type"":""Polygon"",""coordinates"":[[[126.97850468,37.57017899],[126.97849982,37.57025753],[126.97848639,37.57033543],[126.97846447,37.5704121],[126.97843424,37.57048696],[126.97839593,37.57055944],[126.97834983,37.57062898],[126.97829629,37.57069506],[126.97823571,37.57075718],[126.97816857,37.57081486],[126.97809537,37.57086766],[126.97801666,37.57091518],[126.97793305,37.57095706],[126.97784517,37.57099298],[126.97775369,37.57102266],[126.97765931,37.57104589],[126.97756275,37.57106248],[126.97746474,37.57107231],[126.97736602,37.57107531],[126.97726735,37.57107144],[126.97716948,37.57106074],[126.97707315,37.5710433],[126.9769791,37.57101923],[126.97688805,37.57098874],[126.97680068,37.57095204],[126.97671766,37.57090943],[126.97663962,37.57086121],[126.97656716,37.57080777],[126.97650082,37.5707495],[126.97644112,37.57068685],[126.97638851,37.5706203],[126.97634338,37.57055035],[126.97630609,37.57047754],[126.97627691,37.57040242],[126.97625606,37.57032556],[126.97624371,37.57024754],[126.97623996,37.57016897],[126.97624481,37.57009043],[126.97625825,37.57001253],[126.97628017,37.56993586],[126.9763104,37.569861],[126.97634872,37.56978853],[126.97639482,37.56971898],[126.97644836,37.5696529],[126.97650893,37.56959079],[126.97657608,37.56953311],[126.97664928,37.56948031],[126.97672799,37.56943279],[126.9768116,37.56939091],[126.97689947,37.569355],[126.97699095,37.56932531],[126.97708533,37.56930208],[126.97718189,37.56928549],[126.9772799,37.56927566],[126.97737861,37.56927267],[126.97747728,37.56927653],[126.97757515,37.56928723],[126.97767147,37.56930468],[126.97776552,37.56932874],[126.97785658,37.56935923],[126.97794395,37.56939593],[126.97802697,37.56943854],[126.978105,37.56948676],[126.97817746,37.5695402],[126.9782438,37.56959847],[126.9783035,37.56966111],[126.97835611,37.56972766],[126.97840124,37.56979761],[126.97843854,37.56987042],[126.97846772,37.56994555],[126.97848857,37.57002241],[126.97850092,37.57010042],[126.97850468,37.57017899]]]}"
104693,2020058,1114016300,11140001,서울특별시 중구1,서울특별시 중구 흥인동(다산교남단 부근),24,26,0,7,14,5,127.0158651,37.56935486,"{""type"":""Polygon"",""coordinates"":[[[127.01699745,37.5693595],[127.01699263,37.56943804],[127.01697923,37.56951594],[127.01695736,37.56959262],[127.01692717,37.56966749],[127.0168889,37.56973998],[127.01684283,37.56980954],[127.01678932,37.56987564],[127.01672878,37.56993778],[127.01666167,37.56999548],[127.01658849,37.5700483],[127.01650981,37.57009585],[127.01642622,37.57013775],[127.01633836,37.5701737],[127.0162469,37.57020342],[127.01615254,37.57022668],[127.01605598,37.5702433],[127.01595797,37.57025316],[127.01585926,37.57025619],[127.01576059,37.57025235],[127.01566271,37.57024169],[127.01556638,37.57022427],[127.01547232,37.57020024],[127.01538124,37.57016978],[127.01529386,37.57013311],[127.01521081,37.57009052],[127.01513275,37.57004233],[127.01506026,37.56998891],[127.0149939,37.56993066],[127.01493417,37.56986803],[127.01488152,37.5698015],[127.01483636,37.56973157],[127.01479902,37.56965877],[127.01476981,37.56958365],[127.01474892,37.5695068],[127.01473653,37.56942879],[127.01473274,37.56935021],[127.01473755,37.56927168],[127.01475095,37.56919377],[127.01477283,37.56911709],[127.01480302,37.56904222],[127.0148413,37.56896973],[127.01488736,37.56890018],[127.01494087,37.56883408],[127.01500141,37.56877194],[127.01506853,37.56871425],[127.0151417,37.56866142],[127.01522038,37.56861388],[127.01530397,37.56857197],[127.01539183,37.56853602],[127.01548329,37.56850631],[127.01557765,37.56848305],[127.01567421,37.56846643],[127.01577221,37.56845656],[127.01587093,37.56845354],[127.01596959,37.56845737],[127.01606747,37.56846804],[127.0161638,37.56848545],[127.01625786,37.56850948],[127.01634893,37.56853995],[127.01643632,37.56857661],[127.01651936,37.5686192],[127.01659742,37.56866739],[127.01666991,37.56872081],[127.01673627,37.56877906],[127.016796,37.56884169],[127.01684865,37.56890822],[127.01689382,37.56897815],[127.01693115,37.56905095],[127.01696037,37.56912606],[127.01698126,37.56920292],[127.01699365,37.56928093],[127.01699745,37.5693595]]]}"
104692,2020058,1114016200,11140002,서울특별시 중구2,서울특별시 중구 신당동(약수역 부근),23,26,0,9,13,4,127.0106572,37.55485242,"{""type"":""Polygon"",""coordinates"":[[[127.01178936,37.5548571],[127.01178454,37.55493564],[127.01177114,37.55501355],[127.01174926,37.55509022],[127.01171907,37.55516509],[127.0116808,37.55523758],[127.01163474,37.55530714],[127.01158124,37.55537324],[127.01152071,37.55543537],[127.01145361,37.55549307],[127.01138044,37.55554589],[127.01130177,37.55559343],[127.0112182,37.55563533],[127.01113035,37.55567128],[127.0110389,37.55570099],[127.01094455,37.55572424],[127.01084802,37.55574086],[127.01075003,37.55575072],[127.01065133,37.55575374],[127.01055268,37.5557499],[127.01045483,37.55573923],[127.01035851,37.55572182],[127.01026447,37.55569778],[127.01017342,37.55566731],[127.01008605,37.55563064],[127.01000303,37.55558805],[127.00992498,37.55553985],[127.00985251,37.55548643],[127.00978616,37.55542818],[127.00972645,37.55536555],[127.00967381,37.55529901],[127.00962867,37.55522908],[127.00959135,37.55515627],[127.00956214,37.55508116],[127.00954126,37.5550043],[127.00952888,37.55492629],[127.00952509,37.55484772],[127.00952991,37.55476918],[127.00954332,37.55469128],[127.00956519,37.5546146],[127.00959539,37.55453973],[127.00963366,37.55446724],[127.00967972,37.55439769],[127.00973322,37.55433159],[127.00979375,37.55426946],[127.00986086,37.55421176],[127.00993402,37.55415894],[127.01001269,37.5541114],[127.01009627,37.5540695],[127.01018411,37.55403355],[127.01027555,37.55400384],[127.0103699,37.55398059],[127.01046644,37.55396397],[127.01056443,37.55395411],[127.01066312,37.55395109],[127.01076177,37.55395493],[127.01085962,37.5539656],[127.01095593,37.55398302],[127.01104997,37.55400705],[127.01114102,37.55403752],[127.01122839,37.55407419],[127.01131141,37.55411678],[127.01138946,37.55416498],[127.01146193,37.5542184],[127.01152827,37.55427665],[127.01158799,37.55433928],[127.01164063,37.55440581],[127.01168578,37.55447575],[127.0117231,37.55454855],[127.01175231,37.55462366],[127.01177318,37.55470052],[127.01178557,37.55477853],[127.01178936,37.5548571]]]}"
104701,2020058,1114011800,11140003,서울특별시 중구3,서울특별시 중구 남대문로5가(한국외환은행남대문지 부근),23,27,0,8,17,2,126.9732713,37.55648589,"{""type"":""Polygon"",""coordinates"":[[[126.97440344,37.55649094],[126.97439858,37.55656947],[126.97438514,37.55664737],[126.97436322,37.55672405],[126.97433299,37.5567989],[126.97429469,37.55687138],[126.97424859,37.55694092],[126.97419506,37.557007],[126.97413449,37.55706912],[126.97406736,37.55712679],[126.97399416,37.55717959],[126.97391547,37.55722711],[126.97383187,37.55726898],[126.97374401,37.5573049],[126.97365254,37.55733458],[126.97355818,37.55735781],[126.97346163,37.5573744],[126.97336364,37.55738422],[126.97326494,37.55738721],[126.97316629,37.55738334],[126.97306844,37.55737264],[126.97297213,37.55735519],[126.9728781,37.55733113],[126.97278706,37.55730063],[126.9726997,37.55726393],[126.9726167,37.55722131],[126.97253868,37.55717309],[126.97246623,37.55711965],[126.97239992,37.55706138],[126.97234023,37.55699873],[126.97228763,37.55693217],[126.97224252,37.55686222],[126.97220523,37.55678941],[126.97217606,37.55671429],[126.97215522,37.55663743],[126.97214288,37.55655941],[126.97213913,37.55648084],[126.97214399,37.5564023],[126.97215743,37.5563244],[126.97217935,37.55624773],[126.97220958,37.55617287],[126.97224789,37.5561004],[126.97229399,37.55603085],[126.97234752,37.55596478],[126.97240809,37.55590266],[126.97247522,37.55584499],[126.97254841,37.55579219],[126.97262711,37.55574468],[126.97271071,37.5557028],[126.97279857,37.55566688],[126.97289003,37.5556372],[126.97298439,37.55561398],[126.97308094,37.55559739],[126.97317893,37.55558756],[126.97327763,37.55558457],[126.97337627,37.55558844],[126.97347412,37.55559914],[126.97357043,37.55561659],[126.97366446,37.55564066],[126.9737555,37.55567115],[126.97384285,37.55570785],[126.97392585,37.55575047],[126.97400387,37.55579869],[126.97407632,37.55585213],[126.97414263,37.5559104],[126.97420232,37.55597305],[126.97425492,37.5560396],[126.97430004,37.55610955],[126.97433732,37.55618236],[126.9743665,37.55625749],[126.97438734,37.55633435],[126.97439968,37.55641236],[126.97440344,37.55649094]]]}"
104740,2020058,1114014900,11140004,서울특별시 중구4,서울특별시 중구 을지로7가(동대문공영주차장 부근),23,29,0,6,19,4,127.0104141,37.56523204,"{""type"":""Polygon"",""coordinates"":[[[127.01154636,37.56523673],[127.01154153,37.56531527],[127.01152813,37.56539317],[127.01150625,37.56546985],[127.01147606,37.56554472],[127.01143778,37.56561721],[127.01139171,37.56568676],[127.01133821,37.56575286],[127.01127766,37.56581499],[127.01121055,37.56587269],[127.01113738,37.56592551],[127.01105869,37.56597305],[127.01097511,37.56601495],[127.01088725,37.5660509],[127.01079579,37.56608061],[127.01070143,37.56610387],[127.01060488,37.56612048],[127.01050687,37.56613034],[127.01040816,37.56613336],[127.0103095,37.56612952],[127.01021163,37.56611885],[127.0101153,37.56610143],[127.01002125,37.5660774],[127.00993018,37.56604693],[127.0098428,37.56601026],[127.00975977,37.56596766],[127.00968171,37.56591947],[127.00960923,37.56586605],[127.00954288,37.5658078],[127.00948315,37.56574517],[127.00943051,37.56567863],[127.00938536,37.56560869],[127.00934803,37.56553589],[127.00931882,37.56546078],[127.00929795,37.56538392],[127.00928556,37.56530591],[127.00928177,37.56522734],[127.00928659,37.5651488],[127.0093,37.5650709],[127.00932188,37.56499422],[127.00935208,37.56491935],[127.00939035,37.56484686],[127.00943642,37.56477731],[127.00948993,37.56471121],[127.00955048,37.56464908],[127.00961759,37.56459138],[127.00969076,37.56453856],[127.00976945,37.56449102],[127.00985303,37.56444912],[127.00994089,37.56441318],[127.01003234,37.56438346],[127.01012671,37.56436021],[127.01022325,37.56434359],[127.01032125,37.56433374],[127.01041996,37.56433071],[127.01051862,37.56433455],[127.01061649,37.56434522],[127.01071282,37.56436264],[127.01080687,37.56438668],[127.01089793,37.56441715],[127.01098531,37.56445382],[127.01106834,37.56449641],[127.0111464,37.5645446],[127.01121888,37.56459802],[127.01128523,37.56465627],[127.01134496,37.5647189],[127.0113976,37.56478544],[127.01144276,37.56485537],[127.01148008,37.56492818],[127.0115093,37.56500329],[127.01153018,37.56508014],[127.01154256,37.56515816],[127.01154636,37.56523673]]]}"
104694,2020058,1114014400,11140005,서울특별시 중구5,서울특별시 중구 장충동2가(퇴계로5가 부근),22,28,0,13,13,2,127.002786,37.56329437,"{""type"":""Polygon"",""coordinates"":[[[127.00391826,37.56329913],[127.00391343,37.56337767],[127.00390002,37.56345557],[127.00387813,37.56353225],[127.00384793,37.56360712],[127.00380965,37.5636796],[127.00376358,37.56374916],[127.00371006,37.56381525],[127.00364952,37.56387738],[127.0035824,37.56393507],[127.00350922,37.56398789],[127.00343054,37.56403542],[127.00334695,37.56407732],[127.00325909,37.56411326],[127.00316763,37.56414297],[127.00307327,37.56416622],[127.00297672,37.56418283],[127.00287872,37.56419268],[127.00278001,37.56419569],[127.00268135,37.56419185],[127.00258348,37.56418117],[127.00248716,37.56416375],[127.00239311,37.56413971],[127.00230205,37.56410923],[127.00221467,37.56407255],[127.00213165,37.56402995],[127.0020536,37.56398176],[127.00198113,37.56392833],[127.00191478,37.56387007],[127.00185506,37.56380744],[127.00180243,37.5637409],[127.00175728,37.56367096],[127.00171997,37.56359815],[127.00169076,37.56352304],[127.0016699,37.56344618],[127.00165752,37.56336817],[127.00165374,37.5632896],[127.00165857,37.56321106],[127.00167198,37.56313316],[127.00169387,37.56305648],[127.00172407,37.56298161],[127.00176236,37.56290913],[127.00180843,37.56283958],[127.00186195,37.56277348],[127.00192249,37.56271136],[127.00198961,37.56265366],[127.00206279,37.56260085],[127.00214147,37.56255331],[127.00222506,37.56251142],[127.00231292,37.56247548],[127.00240438,37.56244577],[127.00249874,37.56242253],[127.00259529,37.56240591],[127.00269328,37.56239606],[127.00279199,37.56239305],[127.00289065,37.56239689],[127.00298851,37.56240757],[127.00308483,37.56242499],[127.00317888,37.56244903],[127.00326994,37.56247951],[127.00335731,37.56251618],[127.00344034,37.56255878],[127.00351839,37.56260698],[127.00359086,37.56266041],[127.00365721,37.56271866],[127.00371692,37.5627813],[127.00376956,37.56284783],[127.0038147,37.56291777],[127.00385202,37.56299058],[127.00388123,37.56306569],[127.0039021,37.56314255],[127.00391447,37.56322056],[127.00391826,37.56329913]]]}"
104699,2020058,1114014800,11140006,서울특별시 중구6,서울특별시 중구 을지로6가(동대문운동장을지로진 부근),19,22,0,10,11,1,127.0073109,37.56614207,"{""type"":""Polygon"",""coordinates"":[[[127.00844323,37.56614679],[127.00843841,37.56622533],[127.008425,37.56630323],[127.00840312,37.56637991],[127.00837292,37.56645478],[127.00833464,37.56652727],[127.00828857,37.56659682],[127.00823506,37.56666292],[127.00817452,37.56672505],[127.0081074,37.56678274],[127.00803422,37.56683556],[127.00795554,37.5668831],[127.00787195,37.566925],[127.00778409,37.56696095],[127.00769262,37.56699066],[127.00759826,37.56701391],[127.00750171,37.56703052],[127.0074037,37.56704038],[127.00730499,37.5670434],[127.00720633,37.56703955],[127.00710846,37.56702888],[127.00701213,37.56701146],[127.00691807,37.56698742],[127.00682701,37.56695695],[127.00673963,37.56692028],[127.00665659,37.56687768],[127.00657854,37.56682949],[127.00650606,37.56677606],[127.00643971,37.56671781],[127.00637998,37.56665518],[127.00632735,37.56658864],[127.0062822,37.5665187],[127.00624487,37.5664459],[127.00621566,37.56637078],[127.00619479,37.56629393],[127.00618241,37.56621592],[127.00617862,37.56613734],[127.00618345,37.5660588],[127.00619686,37.5659809],[127.00621874,37.56590422],[127.00624894,37.56582936],[127.00628722,37.56575687],[127.0063333,37.56568731],[127.00638681,37.56562122],[127.00644735,37.56555909],[127.00651447,37.5655014],[127.00658765,37.56544858],[127.00666633,37.56540104],[127.00674992,37.56535914],[127.00683778,37.5653232],[127.00692924,37.56529349],[127.0070236,37.56527024],[127.00712015,37.56525362],[127.00721816,37.56524377],[127.00731686,37.56524075],[127.00741553,37.56524459],[127.00751339,37.56525526],[127.00760972,37.56527268],[127.00770377,37.56529672],[127.00779484,37.56532719],[127.00788222,37.56536387],[127.00796525,37.56540646],[127.0080433,37.56545465],[127.00811578,37.56550808],[127.00818213,37.56556633],[127.00824186,37.56562896],[127.0082945,37.5656955],[127.00833965,37.56576544],[127.00837697,37.56583824],[127.00840618,37.56591335],[127.00842706,37.56599021],[127.00843944,37.56606822],[127.00844323,37.56614679]]]}"
104700,2020058,1114016200,11140007,서울특별시 중구7,서울특별시 중구 신당동(신당중앙시장 부근),19,22,0,9,11,2,127.0191019,37.56561871,"{""type"":""Polygon"",""coordinates"":[[[127.02023423,37.56562332],[127.02022942,37.56570185],[127.02021602,37.56577976],[127.02019415,37.56585644],[127.02016396,37.56593131],[127.0201257,37.5660038],[127.02007964,37.56607336],[127.02002614,37.56613946],[127.0199656,37.5662016],[127.01989849,37.5662593],[127.01982532,37.56631213],[127.01974665,37.56635968],[127.01966307,37.56640159],[127.01957521,37.56643754],[127.01948376,37.56646726],[127.01938939,37.56649052],[127.01929284,37.56650714],[127.01919484,37.56651701],[127.01909613,37.56652003],[127.01899747,37.5665162],[127.0188996,37.56650554],[127.01880327,37.56648813],[127.01870921,37.5664641],[127.01861814,37.56643364],[127.01853075,37.56639697],[127.01844771,37.56635438],[127.01836965,37.5663062],[127.01829717,37.56625278],[127.0182308,37.56619453],[127.01817107,37.56613191],[127.01811842,37.56606537],[127.01807326,37.56599544],[127.01803593,37.56592264],[127.01800671,37.56584753],[127.01798582,37.56577068],[127.01797343,37.56569267],[127.01796963,37.56561409],[127.01797444,37.56553555],[127.01798784,37.56545765],[127.01800971,37.56538097],[127.0180399,37.5653061],[127.01807817,37.56523361],[127.01812423,37.56516405],[127.01817773,37.56509795],[127.01823827,37.56503581],[127.01830537,37.56497811],[127.01837854,37.56492529],[127.01845722,37.56487774],[127.0185408,37.56483583],[127.01862865,37.56479988],[127.01872011,37.56477016],[127.01881447,37.5647469],[127.01891101,37.56473028],[127.01900901,37.56472041],[127.01910772,37.56471738],[127.01920638,37.56472122],[127.01930425,37.56473188],[127.01940058,37.56474929],[127.01949464,37.56477332],[127.0195857,37.56480378],[127.01967309,37.56484044],[127.01975613,37.56488303],[127.01983419,37.56493122],[127.01990668,37.56498464],[127.01997304,37.56504288],[127.02003277,37.56510551],[127.02008542,37.56517204],[127.02013058,37.56524197],[127.02016792,37.56531477],[127.02019714,37.56538988],[127.02021803,37.56546673],[127.02023042,37.56554474],[127.02023423,37.56562332]]]}"
